Ap,Bp,Cp,Rp,Irradiance,Scintillation Index,Simulated Optical Channel State,Al,Cl,Rl,Source Initial Position,Wp,Wl,Attenuation Factor,G1,G2,G3,G4
-0.006938492,-0.709065936,1.410794393,1.267425164,1.220521228,1.498387955,-0.110379379,1.086203108,0.705342629,1.706766091,1.28882556,0.350501368,-0.834241754,-0.576326763,0.842856572,0.838605654,0.838605654,1.215889559
-0.006938492,0.711054104,-1.411782294,2.72728308,1.220521228,1.666907098,1.617309401,0.618845035,-1.412803404,-1.111032282,-0.95206695,1.873681883,-0.028002235,0.282209433,0.842896177,0.838625235,0.838625235,1.215799794
1.409080243,0.711054104,0.705150221,-0.649282405,0.526905323,-0.608101326,-0.427122034,-1.153258259,-0.000706049,0.425948649,0.677673058,0.93341367,0.930609687,-1.692423818,1.113839098,1.079810323,1.079810323,1.884366894
-1.422957227,-1.419125955,-0.706138123,0.6491324,1.567329181,1.16134967,-0.628686013,-1.142317095,1.411391306,-0.684093135,1.696260562,-1.239245968,-2.123076648,0.96903839,0.883640755,0.867526778,0.867526778,1.209305106
1.409080243,0.000994084,0.705150221,0.717831596,1.567329181,0.403013529,0.753465299,1.218132646,-0.000706049,-0.940256623,0.473955557,-0.331742232,0.845622227,1.655867347,0.883832339,0.867655897,0.867655897,1.20936973
-0.714947859,0.711054104,-1.411782294,0.82088039,0.526905323,1.666907098,-0.916634143,-1.696640007,-0.706754726,-0.342541817,1.628354729,0.897681808,0.452184808,-0.147058665,1.113866725,1.079859853,1.079859853,1.884136446
0.701070876,-1.419125955,-0.000493951,0.008512397,-0.513518536,-0.439582183,1.415745998,-1.443305128,0.705342629,-0.427929646,-1.359501952,0.289003456,-0.645834886,0.453916672,0.80977822,0.600280565,0.600280565,2.170831898
-0.714947859,1.421114123,-0.706138123,0.219762425,-1.553942394,0.150234816,0.206363852,-0.974303733,-0.000706049,0.425948649,-0.95206695,2.283106564,-0.671790083,0.368063053,0.993103101,-0.142890414,-0.142890414,5.033911188
1.409080243,0.000994084,-0.000493951,0.889579586,-0.513518536,1.582647527,-0.743865265,1.700352438,-1.412803404,-0.598705305,-0.612537782,-0.049978169,0.497571695,0.024648574,0.809864667,0.600389378,0.600389378,2.171281076
1.409080243,-1.419125955,-0.706138123,0.104691272,0.18009737,0.150234816,-0.081584278,0.553767959,-0.000706049,-0.598705305,0.338143889,-1.566955284,1.945949427,-0.748034002,1.158558671,1.07575163,1.07575163,2.251366141
-0.714947859,0.000994084,0.705150221,1.542221948,-1.553942394,1.498387955,0.26395319,1.636571332,-0.706754726,0.084397331,1.628354729,0.446249083,-0.236452977,1.398306488,0.99310925,-0.142994518,-0.142994518,5.030739291
1.409080243,-0.709065936,-0.706138123,-1.109567018,1.567329181,-1.113658753,-0.830249416,-0.550578872,0.705342629,1.194439114,1.220919727,-0.921376253,1.916662411,-1.434862959,0.883290546,0.867287739,0.867287739,1.209160916
-0.714947859,-1.419125955,-0.706138123,-0.051599399,-1.207134441,0.403013529,-0.887839042,0.263589925,-1.412803404,0.084397331,-1.495313619,0.048188282,1.228972794,0.110502194,0.911711467,0.221723383,0.221723383,4.917236069
-1.422957227,0.000994084,-0.706138123,0.271286822,-1.553942394,0.403013529,-0.19676353,0.826924013,-0.706754726,1.023663455,-1.427407786,1.085692895,-1.005505344,0.282209433,0.993102783,-0.14288083,-0.14288083,5.034181434
-1.422957227,1.421114123,-0.000493951,1.061327576,0.873713275,1.414128384,-0.31194307,0.762729922,1.411391306,-1.111032282,0.134426388,0.309169499,-1.939213216,-0.147058665,1.079968267,1.078289313,1.078289313,1.646112657
0.701070876,0.711054104,-0.000493951,-0.300633985,1.567329181,0.150234816,-1.06060792,0.498939215,-1.412803404,0.938275625,-0.408820281,0.300555443,-0.010524031,1.570013727,0.883806297,0.867638401,0.867638401,1.2093614
0.701070876,1.421114123,1.410794393,0.717831596,-1.207134441,1.498387955,-0.88783933,-1.023948182,0.705342629,1.365214773,0.881390558,-0.200597388,-1.150493311,-0.318765904,0.911835535,0.222154168,0.222154168,4.915906778
-1.422957227,-1.419125955,-1.411782294,-0.893164551,-1.553942394,-0.776620468,-0.945428668,-1.103793544,-1.412803404,1.450602602,-0.748349449,-0.149362182,-0.261472393,0.88318477,0.99310564,-0.142944899,-0.142944899,5.032310642
1.409080243,-0.709065936,0.705150221,0.528908807,1.567329181,0.655792243,-0.110379091,-1.681866597,1.411391306,1.621378261,-0.612537782,-0.105635801,-1.171070079,0.024648574,0.883441099,0.867391018,0.867391018,1.209227524
-0.006938492,0.711054104,-0.706138123,-1.118154418,-1.553942394,-1.113658753,-0.887839042,-1.135451295,-0.000706049,0.16978516,0.406049723,-2.824855758,2.598830292,1.05489201,0.993106725,-0.142961931,-0.142961931,5.031784689
-0.006938492,0.711054104,1.410794393,-1.373543679,0.873713275,-1.534956609,0.177569039,-1.248294239,-0.000706049,-1.537971429,-0.273008614,0.39500166,-1.540722048,0.453916672,1.079984089,1.078357048,1.078357048,1.645941966
-0.006938492,0.000994084,-0.000493951,-1.186853614,-1.207134441,-1.113658753,-1.406145676,1.42811281,-1.412803404,-1.025644453,0.134426388,0.997135064,-0.740215971,0.797331151,0.911546323,0.221100682,0.221100682,4.918741023
0.701070876,-0.709065936,-1.411782294,-0.21991243,0.526905323,-0.355322612,0.321543104,0.599052454,-0.706754726,0.511336478,1.424637228,-1.31052604,-1.45333107,0.539770292,1.113892414,1.079906913,1.079906913,1.883895342
-1.422957227,1.421114123,1.410794393,-0.438032377,0.873713275,-0.608101326,0.436722356,1.396670067,0.705342629,1.194439114,-0.816255283,-1.536801099,0.970821403,-1.520716579,1.079948222,1.078210074,1.078210074,1.646299506
-0.006938492,0.711054104,-0.000493951,-0.934384068,-0.860326488,-1.113658753,0.494311982,-0.585005666,0.705342629,-1.537971429,-1.631125287,0.624706801,-1.73716236,-1.34900934,0.801874621,0.425431877,0.425431877,2.910241351
-0.006938492,1.421114123,-0.706138123,-1.532067074,-0.166710583,-1.703475752,-0.052789465,0.371347405,-0.000706049,-0.598705305,0.949296392,-1.522230423,0.633662779,-0.576326763,0.985535962,0.840469699,0.840469699,2.202162201
-0.714947859,0.000994084,0.705150221,0.053166875,0.873713275,-0.018284327,0.177569039,-1.614479158,-0.000706049,-0.854868794,-1.359501952,-1.695596049,0.132470065,0.625623912,1.079989114,1.078379673,1.078379673,1.645882761
-1.422957227,-1.419125955,-1.411782294,0.018817277,1.567329181,0.318753958,-0.599890912,1.572001435,-0.706754726,-1.623359259,-0.748349449,0.794123921,-0.96964329,-0.833887622,0.883328178,0.867313627,0.867313627,1.209178233
1.409080243,0.711054104,-0.000493951,-0.939536508,0.526905323,-1.113658753,0.465517169,-0.206465014,-1.412803404,1.535990432,-0.001385279,-0.661613073,-0.060717459,-1.26315572,1.113841975,1.0798154,1.0798154,1.884344881
-1.422957227,0.000994084,-1.411782294,-1.113001978,0.18009737,-1.366437467,1.53092525,1.695659362,1.411391306,0.084397331,1.628354729,1.253992679,1.051860356,1.484160108,1.159037785,1.07614832,1.07614832,2.251141176
1.409080243,0.000994084,1.410794393,1.061327576,-0.860326488,0.824311385,0.551901608,1.160188928,-0.000706049,0.511336478,0.745578891,-1.305111131,-0.932636201,0.96903839,0.799491349,0.42219112,0.42219112,2.903526675
-0.714947859,1.421114123,-0.000493951,1.765494335,0.873713275,1.498387955,0.580696133,0.773104918,-0.706754726,0.084397331,-1.155784451,-0.621337952,0.308896174,0.88318477,1.079997254,1.078416587,1.078416587,1.645785503
-0.006938492,0.711054104,1.410794393,-0.961863747,-0.166710583,-0.860880039,-1.003018294,-0.830399911,-0.000706049,-1.537971429,1.628354729,0.242111132,-0.12799883,0.110502194,0.985583438,0.840488839,0.840488839,2.202067109
-1.422957227,0.711054104,1.410794393,0.786530792,1.220521228,0.992830528,-0.196763818,-1.082560361,-1.412803404,0.938275625,-0.816255283,0.552425049,-0.641040123,-0.318765904,0.842867652,0.838611647,0.838611647,1.215870166
1.409080243,0.711054104,-0.706138123,-1.532067074,1.220521228,-1.703475752,1.444540811,-0.092642087,1.411391306,-1.196420112,-0.340914447,0.470003712,-1.814341136,-0.576326763,0.842856572,0.838605654,0.838605654,1.215889558
-1.422957227,-1.419125955,1.410794393,0.092668912,1.220521228,-0.355322612,1.358156372,1.24010034,-0.000706049,1.109051284,1.085108059,0.191438564,-1.437197928,-0.919741242,0.842844045,0.83859853,0.83859853,1.215907568
-1.422957227,0.000994084,-1.411782294,1.885717929,1.220521228,1.582647527,0.609490946,-1.56389793,0.705342629,-1.367195771,-1.155784451,-0.233465631,-0.86876653,-0.919741242,0.842844045,0.83859853,0.83859853,1.215907568
0.701070876,0.000994084,0.705150221,1.456347953,1.567329181,1.245609242,0.494311694,0.33137124,1.411391306,0.25517299,-0.544631948,-0.585898535,-0.593672812,-0.490473144,0.883365165,0.867339025,0.867339025,1.209194822
0.701070876,0.711054104,-0.000493951,0.580433204,1.220521228,1.16134967,-0.743865265,0.29206679,-1.412803404,-1.623359259,-0.137196946,0.482961645,-1.733696804,1.655867347,0.842962124,0.838642413,0.838642413,1.215479893
-0.714947859,0.711054104,0.705150221,-0.319526264,-0.166710583,-0.186803469,-0.455916847,1.530304407,-0.000706049,0.16978516,-0.069291113,-0.391850981,-0.635748926,1.312452869,0.985718476,0.840544614,0.840544614,2.201781137
0.701070876,0.000994084,0.705150221,1.50787235,1.220521228,0.655792243,1.732488941,0.3203669,-1.412803404,-0.513317476,-0.001385279,0.423587056,-0.167556786,1.140745629,0.842936236,0.838637395,0.838637395,1.215624314
1.409080243,-0.709065936,-0.706138123,-1.210898332,-0.513518536,-1.282177896,-0.628685725,-1.422730679,0.705342629,-1.025644453,-1.087878617,1.095436395,-0.204159252,-0.318765904,0.809938398,0.600477401,0.600477401,2.171612369
0.701070876,0.711054104,-0.706138123,-1.532067074,-1.553942394,-1.703475752,-1.722888619,0.589835997,-0.000706049,-0.769480964,-1.427407786,-2.270453429,-0.80835259,1.655867347,0.993111447,-0.143017863,-0.143017863,5.029956493
-0.006938492,0.000994084,1.410794393,-0.73000396,-1.207134441,-0.692360897,-0.48471166,0.890052339,-0.000706049,-1.623359259,-0.340914447,1.81840792,-0.236189991,-0.490473144,0.911887184,0.222328026,0.222328026,4.915324959
-0.006938492,-1.419125955,0.705150221,-0.771223478,-0.166710583,-0.860880039,0.004800161,-0.787769148,0.705342629,1.706766091,-0.001385279,-0.63919896,-0.988750854,-1.26315572,0.985509836,0.840459465,0.840459465,2.20221189
0.701070876,0.000994084,-0.000493951,-0.798703156,0.526905323,-0.439582183,-1.434940489,-1.148600423,-1.412803404,-0.000990499,0.406049723,1.326166543,0.468505897,1.398306488,1.11393518,1.079985776,1.079985776,1.883470706
-1.422957227,0.711054104,-1.411782294,-0.522188892,1.220521228,-0.692360897,0.436722356,1.29977015,-1.412803404,1.109051284,1.356731394,1.563333364,0.647296171,0.96903839,0.842928392,0.838635746,0.838635746,1.215666736
0.701070876,1.421114123,-1.411782294,1.009803179,1.220521228,1.329868813,-0.283148257,1.110258056,1.411391306,-0.000990499,0.066520555,-1.483282081,0.960161599,1.398306488,0.842948418,0.838639618,0.838639618,1.215554761
1.409080243,0.711054104,0.705150221,0.254112023,1.220521228,0.150234816,0.292748291,1.696654369,-1.412803404,-1.708747088,0.473955557,0.176794389,1.120499968,1.484160108,0.842952745,0.838640424,0.838640424,1.215530268
-0.006938492,-1.419125955,-0.000493951,-0.666457204,1.220521228,-0.776620468,0.148774226,1.132331332,-0.000706049,1.109051284,-1.563219453,3.494555463,0.335947915,-0.318765904,0.842867652,0.838611646,0.838611646,1.215870166
0.701070876,0.711054104,-0.706138123,2.091815517,1.567329181,1.329868813,1.300566458,-1.427771694,-0.000706049,-0.940256623,-0.612537782,-0.218156168,-0.383389817,0.282209433,0.883487981,0.867423018,0.867423018,1.209246811
1.409080243,-0.709065936,-0.000493951,1.86854313,-0.513518536,1.16134967,1.271771645,0.512214592,-0.706754726,0.852887796,-0.137196946,0.48881319,-0.514090111,-0.662180383,0.810011757,0.600561897,0.600561897,2.171908693
-1.422957227,-1.419125955,-0.706138123,0.528908807,-1.553942394,1.666907098,-1.290966712,0.370528877,-0.000706049,0.852887796,-1.427407786,0.332072178,-0.07519936,0.024648574,0.993102001,-0.14285133,-0.14285133,5.034995546
1.409080243,0.711054104,1.410794393,0.511734008,-0.166710583,0.065975244,1.127797868,-0.027056898,1.411391306,0.767499966,1.017202226,1.2771906,-0.811614185,0.539770292,0.985624057,0.840505488,0.840505488,2.201982779
1.409080243,0.000994084,-0.000493951,0.597608003,-0.860326488,1.16134967,-0.715070452,-0.858081927,-1.412803404,0.16978516,-0.816255283,1.098269027,0.77908581,0.368063053,0.799647907,0.422460009,0.422460009,2.904759507
-0.714947859,-0.709065936,-1.411782294,-1.337991845,-1.207134441,-1.534956609,1.099003055,1.230954918,-0.000706049,-0.427929646,-1.155784451,-0.956307413,0.695859007,-0.147058665,0.911784589,0.221979839,0.221979839,4.916466068
-0.714947859,-0.709065936,0.705150221,-1.197158493,0.873713275,-1.197918324,-1.06060792,-0.208687934,0.705342629,-0.854868794,1.424637228,-0.443964192,-1.017148255,-1.005594861,1.079952556,1.078226634,1.078226634,1.646261658
-0.006938492,-0.709065936,-1.411782294,-1.427816044,-1.553942394,-1.534956609,-1.262171611,-0.399979706,-0.000706049,0.25517299,1.424637228,0.344514384,-0.569126054,-1.005594861,0.993101028,-0.142736137,-0.142736137,5.037985991
-1.422957227,0.000994084,-0.000493951,0.735006395,0.18009737,0.4872731,0.580696421,-1.183333719,-0.706754726,-0.769480964,-1.631125287,-0.060582117,-0.406399878,-0.318765904,1.15861567,1.075798732,1.075798732,2.251351909
-1.422957227,-0.709065936,1.410794393,0.073776633,1.567329181,1.16134967,-1.521325216,1.001580931,0.705342629,-0.513317476,-1.631125287,2.555218333,0.636477804,-0.748034002,0.883336382,0.867319265,0.867319265,1.20918195
-1.422957227,1.421114123,-1.411782294,-0.228499829,-0.166710583,0.318753958,-1.146992359,-0.191798226,-0.000706049,-1.111032282,-1.69903112,0.440764193,1.132117579,-1.177302101,0.985511925,0.840460247,0.840460247,2.202207932
0.701070876,-0.709065936,-1.411782294,0.923929184,-0.166710583,1.414128384,-0.513506761,-1.570540309,0.705342629,-0.342541817,-1.087878617,0.439626723,0.727911005,-0.404619524,0.985545819,0.840473631,0.840473631,2.202142888
-0.006938492,1.421114123,1.410794393,-0.941253988,-0.860326488,-0.776620468,-1.175787172,1.677869257,-0.706754726,0.682112137,1.492543061,-0.846592331,-0.74110523,-1.692423818,0.801909686,0.425481006,0.425481006,2.910371425
-0.714947859,1.421114123,1.410794393,-0.961863747,-0.860326488,-1.197918324,1.012618616,1.143076285,-0.706754726,1.365214773,-1.359501952,-1.320481079,-2.003312104,0.96903839,0.799491349,0.42219112,0.42219112,2.903526675
-1.422957227,1.421114123,-1.411782294,-1.532067074,0.873713275,-1.703475752,0.494311982,1.56763037,0.705342629,-1.708747088,-0.137196946,0.799335104,-0.048458963,1.655867347,1.080026329,1.078549115,1.078549115,1.645432995
1.409080243,-0.709065936,-0.000493951,-0.683632003,0.18009737,-0.776620468,0.062389787,0.270918801,-0.706754726,-0.854868794,0.881390558,-0.200643113,0.176019993,-1.005594861,1.158533544,1.075730742,1.075730742,2.251371421
1.409080243,-0.709065936,-0.706138123,-1.054607661,-1.553942394,-1.029399182,-0.859044229,0.278560792,-0.706754726,-0.342541817,-1.087878617,0.653091621,-1.161431436,-0.147058665,0.993101619,-0.142831198,-0.142831198,5.035537497
-0.714947859,0.000994084,0.705150221,-0.56169093,-0.860326488,-0.692360897,0.263953478,1.43791887,0.705342629,-0.769480964,1.696260562,-0.840336988,1.333828881,-0.404619524,0.799884159,0.422825567,0.422825567,2.906136502
1.409080243,-0.709065936,-0.706138123,0.202587626,0.526905323,-0.018284327,0.551901608,-1.025127664,-0.000706049,-0.684093135,1.628354729,0.902026712,1.35559314,0.368063053,1.113885298,1.079893823,1.079893823,1.883963824
1.409080243,-0.709065936,-0.706138123,0.889579586,1.567329181,1.329868813,-0.455917135,-0.559742331,1.411391306,0.425948649,0.202332222,-1.830839625,-0.122233927,-1.005594861,0.883313876,0.867303794,0.867303794,1.209171704
-0.006938492,1.421114123,0.705150221,1.628095943,1.567329181,1.498387955,0.379132442,1.006467968,-0.706754726,-1.4525836,0.949296392,1.57855524,1.000863054,1.570013727,0.883806297,0.867638402,0.867638402,1.2093614
1.409080243,1.421114123,-0.706138123,1.095677174,0.873713275,0.740051814,0.782260112,-1.401101578,0.705342629,1.279826943,-0.476726115,0.852145742,-0.534256281,1.655867347,1.080026329,1.078549115,1.078549115,1.645432995
0.701070876,-0.709065936,1.410794393,-0.398530339,-1.207134441,-0.523841754,0.263953478,-0.10351457,0.705342629,-0.684093135,0.134426388,0.109433457,-0.375228501,0.453916672,0.911622955,0.221399351,0.221399351,4.91809546
0.701070876,0.000994084,-0.000493951,1.696795139,0.526905323,1.245609242,0.868644263,-0.099921496,-0.706754726,1.365214773,0.066520555,-1.172814205,-0.035793608,1.398306488,1.11393518,1.079985776,1.079985776,1.883470706
0.701070876,0.711054104,1.410794393,-0.766071038,-1.553942394,-0.439582183,-1.319761237,-1.240998526,0.705342629,-0.257153987,0.745578891,-0.40264658,-0.894047855,1.312452869,0.993108575,-0.142986541,-0.142986541,5.031000171
0.701070876,0.711054104,1.410794393,1.645270742,0.18009737,0.824311385,1.588514876,-1.242950703,1.411391306,0.511336478,-0.884161117,0.254819164,0.903740743,1.398306488,1.159011053,1.076126007,1.076126007,2.251157403
-1.422957227,0.711054104,-0.706138123,1.593746345,0.873713275,1.666907098,0.119979125,-0.810304324,-0.706754726,0.340560819,0.406049723,1.21655822,0.582883247,1.312452869,1.080012504,1.078486132,1.078486132,1.645600894
-0.714947859,1.421114123,0.705150221,-0.187280312,-0.513518536,0.403013529,-1.175787172,0.535419857,-0.000706049,0.084397331,-1.359501952,-1.044151406,-1.402460425,-0.232912285,0.809919785,0.600455512,0.600455512,2.171532334
-0.714947859,-1.419125955,1.410794393,-0.149495754,0.873713275,-0.102543898,-0.167968717,1.19597525,-0.706754726,-1.196420112,0.609767224,1.304670831,0.405857669,-1.091448481,1.079951547,1.078222745,1.078222745,1.646270616
-0.006938492,-1.419125955,1.410794393,-1.474531497,-0.513518536,-1.61921618,-0.974223481,-0.641729746,1.411391306,1.194439114,-0.137196946,2.790382481,-0.850805469,-0.576326763,0.809993797,0.600541445,0.600541445,2.171838675
0.701070876,0.000994084,-0.000493951,-1.325969486,0.526905323,-1.534956609,1.415745998,1.696432057,-0.706754726,1.279826943,-1.495313619,-0.501303705,0.156336529,0.96903839,1.11391226,1.079943512,1.079943512,1.883700135
-1.422957227,-0.709065936,-0.000493951,0.391510415,0.873713275,0.318753958,0.235158665,1.309754974,-0.706754726,0.852887796,-0.884161117,0.471144698,0.823657529,0.711477531,1.079991746,1.07839158,1.07839158,1.645851468
1.409080243,-1.419125955,-0.000493951,0.906754385,1.567329181,1.077090099,-0.110379379,-0.334933682,-0.000706049,-0.684093135,-0.884161117,-0.664653663,1.774197168,-1.091448481,0.883307785,0.867299604,0.867299604,1.209168904
1.409080243,0.711054104,-0.000493951,-0.843357634,-0.860326488,-1.113658753,1.185387494,-0.274807788,-0.706754726,1.621378261,-1.291596118,-1.733475855,-0.236790691,0.539770292,0.799600364,0.422381313,0.422381313,2.904420775
0.701070876,0.711054104,-1.411782294,0.923929184,0.873713275,0.571532672,0.782260112,-0.473560676,0.705342629,-1.537971429,1.153013893,1.481559452,-0.751639602,-0.748034002,1.07995623,1.078240947,1.078240947,1.646228357
1.409080243,0.000994084,-0.000493951,-1.308794687,-0.860326488,-1.366437467,-1.06060792,1.386689051,1.411391306,0.682112137,1.085108059,0.698465007,0.629843267,0.88318477,0.799512052,0.422228441,0.422228441,2.903710976
1.409080243,-1.419125955,-0.000493951,0.47738441,-0.166710583,0.740051814,-0.340737595,-1.595649459,1.411391306,1.621378261,-1.155784451,-0.516786258,-0.577170348,0.625623912,0.985633195,0.840509254,0.840509254,2.201963555
0.701070876,-1.419125955,-0.000493951,0.614782802,0.526905323,-0.018284327,1.646104502,-1.157129518,-0.000706049,-1.367195771,0.881390558,0.112693953,0.309167735,0.797331151,1.113903964,1.079928203,1.079928203,1.883782331
-1.422957227,0.711054104,1.410794393,0.580433204,0.526905323,1.077090099,-0.628686013,-1.065768586,1.411391306,0.682112137,-0.748349449,-0.233467842,0.85036426,1.05489201,1.113916592,1.079951504,1.079951504,1.883656982
-0.714947859,1.421114123,1.410794393,-1.032280423,-0.513518536,-1.029399182,-0.715070164,-0.789902166,-0.000706049,-1.708747088,-0.069291113,-1.476044779,-1.655968677,1.140745629,0.809658958,0.600115033,0.600115033,2.170044834
-1.422957227,0.000994084,-1.411782294,-1.128459297,1.567329181,-1.197918324,-0.455916847,1.15204419,0.705342629,-1.281807941,0.813484725,-2.908930634,0.917802544,0.368063053,0.883504893,0.867434543,0.867434543,1.209253602
0.701070876,1.421114123,-1.411782294,-0.147778274,0.526905323,0.4872731,-1.204581985,0.605957441,-1.412803404,-0.171766158,-1.563219453,-0.049551792,0.751657114,0.625623912,1.113896146,1.079913788,1.079913788,1.883859043
-0.714947859,-1.419125955,-1.411782294,0.460209611,-1.553942394,1.329868813,-1.089403021,-0.63683942,-0.000706049,-0.854868794,-0.001385279,-0.468138215,-0.181929372,1.398306488,0.99310925,-0.142994518,-0.142994518,5.030739291
0.701070876,1.421114123,1.410794393,-0.122016075,0.526905323,0.150234816,-0.628685725,-0.153444646,0.705342629,-0.598705305,-1.631125287,-0.583305361,-0.103452518,0.196355813,1.113878643,1.079881613,1.079881613,1.884026827
-0.006938492,1.421114123,0.705150221,-1.339709325,1.220521228,-1.450697038,-0.628685725,0.649978922,0.705342629,0.596724308,-0.748349449,-0.854956392,1.337258464,-1.520716579,0.842831074,0.83859083,0.83859083,1.215922621
-0.006938492,1.421114123,-0.000493951,-0.517036452,0.873713275,0.065975244,-1.463735302,0.805729082,-0.706754726,0.16978516,1.696260562,-1.834621134,-1.309710691,1.312452869,1.080012504,1.078486132,1.078486132,1.645600894
-0.714947859,0.711054104,1.410794393,0.271286822,-1.207134441,-0.271063041,1.588514876,-1.478410456,-1.412803404,-0.684093135,-0.95206695,-0.527915282,-0.564965094,-0.404619524,0.911861342,0.222241367,0.222241367,4.915617735
0.701070876,0.000994084,1.410794393,-1.157656455,-0.166710583,-1.197918324,-0.715070164,0.45570649,1.411391306,-0.000990499,-0.680443616,0.161157876,-0.255740997,1.312452869,0.985718476,0.840544614,0.840544614,2.201781137
-0.714947859,0.000994084,-1.411782294,1.009803179,-1.553942394,0.571532672,0.95502899,-1.007847612,-1.412803404,-1.367195771,-1.427407786,-1.072665084,-0.690629331,-1.26315572,0.993101092,-0.142715521,-0.142715521,5.038499053
1.409080243,0.000994084,-1.411782294,-0.73343892,0.526905323,-1.029399182,1.271771933,1.550553175,-0.000706049,1.279826943,1.696260562,0.452714935,-1.556344436,-0.318765904,1.113861475,1.079850327,1.079850327,1.884183112
0.701070876,1.421114123,-0.706138123,0.374335616,0.18009737,-0.102543898,1.300566746,-0.826663936,-0.000706049,-0.684093135,0.54186139,-0.276830467,0.231496293,1.312452869,1.158985092,1.076104344,1.076104344,2.25117329
0.701070876,0.000994084,0.705150221,0.254112023,0.526905323,0.403013529,-0.254353156,-0.963794179,-0.000706049,-1.537971429,0.745578891,-0.104005305,0.827473505,0.024648574,1.113872451,1.079870287,1.079870287,1.884084361
-1.422957227,0.000994084,-0.000493951,1.439173154,-0.860326488,1.414128384,0.235158377,-1.190178818,-1.412803404,-0.940256623,-1.359501952,-1.443135795,0.210580495,1.570013727,0.799360069,0.421937689,0.421937689,2.902154729
0.701070876,-1.419125955,-0.000493951,-1.102697099,-1.553942394,-1.197918324,-0.225558343,0.278986516,-0.706754726,-0.940256623,-1.155784451,-0.772692311,0.802471579,-0.833887622,0.993101017,-0.142752894,-0.142752894,5.037565024
-0.006938492,-1.419125955,-0.000493951,-0.541081171,0.873713275,-0.776620468,0.753465299,-0.465276014,1.411391306,0.767499966,-1.223690285,0.412009819,-0.624305884,-1.177302101,1.07995065,1.078219303,1.078219303,1.64627851
-0.714947859,0.711054104,-1.411782294,-0.750613719,-0.860326488,-1.029399182,1.156592681,-1.571523581,-0.706754726,-0.257153987,1.28882556,-0.798436296,-0.85102791,0.110502194,0.799723273,0.422580644,0.422580644,2.905246998
-0.006938492,-1.419125955,1.410794393,0.072059153,-0.860326488,1.329868813,-1.665299281,-0.39322752,1.411391306,1.535990432,-1.427407786,0.161360867,1.010826606,-1.34900934,0.801874621,0.425431877,0.425431877,2.910241351
-0.714947859,-0.709065936,-0.706138123,0.614782802,-0.860326488,0.318753958,0.724670486,-1.015286606,-1.412803404,-1.537971429,0.881390558,1.993331201,0.788783731,-0.490473144,0.801643106,0.425100031,0.425100031,2.909304133
-0.714947859,-0.709065936,1.410794393,-0.673327123,-0.513518536,-0.271063041,-1.34855605,0.924208737,-0.000706049,0.938275625,-1.359501952,0.800468532,-0.773082905,0.88318477,0.809700899,0.60017584,0.60017584,2.17034983
-0.006938492,-0.709065936,-0.000493951,0.202587626,-0.860326488,0.234494387,-0.023994652,-0.737609975,-0.706754726,1.279826943,0.54186139,1.04466204,0.288552991,0.88318477,0.799512052,0.422228441,0.422228441,2.903710976
-0.714947859,1.421114123,0.705150221,0.254112023,0.526905323,-0.186803469,1.24297712,-1.393632155,-1.412803404,0.767499966,-1.427407786,2.379063629,-0.654107462,0.88318477,1.113908052,1.079935745,1.079935745,1.883741918
1.409080243,0.711054104,-0.000493951,0.803705591,-0.860326488,0.403013529,0.926234177,0.859482335,1.411391306,-0.086378328,0.473955557,1.183883802,-0.323393812,0.711477531,0.799555087,0.422304134,0.422304134,2.904071295
1.409080243,0.000994084,-0.000493951,-0.04472948,0.526905323,0.234494387,-0.599890912,0.906042168,-1.412803404,-1.4525836,0.202332222,0.399505516,-0.951693717,0.88318477,1.113908052,1.079935745,1.079935745,1.883741918
0.701070876,-1.419125955,-0.000493951,0.185412827,0.18009737,1.16134967,-1.348556338,-1.348858923,-0.706754726,-1.4525836,-0.001385279,1.96644546,0.106396572,1.226599249,1.158959893,1.076083322,1.076083322,2.251188822
-1.422957227,-1.419125955,-1.411782294,-0.858814953,0.873713275,-1.029399182,0.436722356,0.870776422,1.411391306,1.109051284,1.220919727,-0.914151813,0.089437496,0.625623912,1.079989114,1.078379673,1.078379673,1.645882761
1.409080243,-1.419125955,-0.000493951,-0.939536508,-1.207134441,-1.113658753,0.465517169,0.521631865,-1.412803404,0.425948649,-1.087878617,-0.689723867,0.43015525,1.05489201,0.911496659,0.220893402,0.220893402,4.919084076
-1.422957227,1.421114123,1.410794393,-0.156365673,-1.207134441,-0.523841754,1.185387494,-0.071661162,0.705342629,-1.537971429,-0.612537782,2.034067973,-0.523152732,1.140745629,0.911481524,0.220827292,0.220827292,4.919172385
-1.422957227,0.000994084,-0.000493951,-0.960146267,0.18009737,-0.945139611,-0.657480538,1.33473147,-0.706754726,-0.086378328,0.609767224,0.456597656,0.180143548,-0.147058665,1.15864366,1.07582175,1.07582175,2.251344049
0.701070876,-0.709065936,-0.000493951,-1.125024337,0.18009737,-1.113658753,-0.945428668,-0.802646444,-1.412803404,-0.854868794,-0.748349449,-0.044141992,0.749763032,1.226599249,1.158959893,1.076083322,1.076083322,2.251188822
0.701070876,-1.419125955,0.705150221,-1.107849538,0.18009737,-1.197918324,-0.283147969,-1.21225206,1.411391306,0.596724308,-0.544631948,0.460454846,0.059542023,-0.748034002,1.158558671,1.07575163,1.07575163,2.251366141
